65,0,30
96,0,30
127,0,30
0,0,31
7,0,31
30,0,31
96,0,31
103,0,31
127,0,31
0,0,32
7,0,32
21,0,32
30,0,32
96,0,32
104,0,32
127,0,32
0,0,33
7,0,33
26,0,33
30,0,33
72,0,33
73,0,33
74,0,33
75,0,33
77,0,33
78,0,33
79,0,33
80,0,33
81,0,33
82,0,33
85,0,33
86,0,33
87,0,33
88,0,33
89,0,33
96,0,33
103,0,33
127,0,33
0,0,34
7,0,34
96,0,34
103,0,34
104,0,34
107,0,34
108,0,34
111,0,34
112,0,34
115,0,34
116,0,34
119,0,34
120,0,34
121,0,34
122,0,34
127,0,34
0,0,35
7,0,35
30,0,35
96,0,35
103,0,35
127,0,35
0,0,36
7,0,36
30,0,36
64,0,36
65,0,36
66,0,36
96,0,36
102,0,36
103,0,36
127,0,36
0,0,37
7,0,37
30,0,37
64,0,37
66,0,37
73,0,37
74,0,37
75,0,37
76,0,37
96,0,37
127,0,37
0,0,38
7,0,38
11,0,38
30,0,38
64,0,38
65,0,38
66,0,38
96,0,38
127,0,38
0,0,39
7,0,39
11,0,39
30,0,39
47,0,39
48,0,39
58,0,39
59,0,39
83,0,39
84,0,39
85,0,39
86,0,39
96,0,39
127,0,39
0,0,40
7,0,40
11,0,40
15,0,40
16,0,40
17,0,40
19,0,40
20,0,40
30,0,40
47,0,40
48,0,40
58,0,40
59,0,40
96,0,40
127,0,40
0,0,41
7,0,41
11,0,41
12,0,41
13,0,41
14,0,41
15,0,41
20,0,41
30,0,41
47,0,41
48,0,41
56,0,41
59,0,41
95,0,41
96,0,41
101,0,41
102,0,41
103,0,41
104,0,41
105,0,41
106,0,41
107,0,41
108,0,41
109,0,41
110,0,41
111,0,41
112,0,41
114,0,41
115,0,41
116,0,41
117,0,41
118,0,41
119,0,41
127,0,41
0,0,42
7,0,42
15,0,42
20,0,42
30,0,42
50,0,42
58,0,42
59,0,42
127,0,42
0,0,43
7,0,43
15,0,43
20,0,43
30,0,43
52,0,43
54,0,43
56,0,43
57,0,43
59,0,43
95,0,43
127,0,43
0,0,44
7,0,44
15,0,44
20,0,44
59,0,44
95,0,44
119,0,44
127,0,44
0,0,45
7,0,45
15,0,45
20,0,45
59,0,45
70,0,45
71,0,45
72,0,45
73,0,45
74,0,45
77,0,45
78,0,45
79,0,45
80,0,45
81,0,45
82,0,45
85,0,45
86,0,45
87,0,45
88,0,45
89,0,45
95,0,45
119,0,45
127,0,45
0,0,46
7,0,46
15,0,46
20,0,46
95,0,46
119,0,46
127,0,46
0,0,47
7,0,47
15,0,47
20,0,47
95,0,47
119,0,47
127,0,47
0,0,48
7,0,48
15,0,48
18,0,48
20,0,48
21,0,48
49,0,48
50,0,48
51,0,48
53,0,48
54,0,48
56,0,48
57,0,48
58,0,48
59,0,48
95,0,48
111,0,48
114,0,48
119,0,48
127,0,48
0,0,49
7,0,49
11,0,49
12,0,49
13,0,49
14,0,49
15,0,49
17,0,49
18,0,49
19,0,49
20,0,49
21,0,49
22,0,49
23,0,49
24,0,49
49,0,49
50,0,49
51,0,49
53,0,49
54,0,49
56,0,49
57,0,49
59,0,49
95,0,49
119,0,49
127,0,49
0,0,50
11,0,50
12,0,50
13,0,50
14,0,50
15,0,50
16,0,50
17,0,50
18,0,50
19,0,50
20,0,50
21,0,50
22,0,50
23,0,50
24,0,50
49,0,50
50,0,50
51,0,50
53,0,50
54,0,50
56,0,50
57,0,50
59,0,50
95,0,50
104,0,50
119,0,50
127,0,50
0,0,51
15,0,51
16,0,51
17,0,51
18,0,51
19,0,51
20,0,51
30,0,51
47,0,51
49,0,51
52,0,51
53,0,51
54,0,51
58,0,51
59,0,51
95,0,51
119,0,51
127,0,51
0,0,52
30,0,52
47,0,52
48,0,52
49,0,52
52,0,52
53,0,52
54,0,52
58,0,52
59,0,52
95,0,52
109,0,52
110,0,52
111,0,52
112,0,52
119,0,52
127,0,52
0,0,53
30,0,53
95,0,53
109,0,53
110,0,53
111,0,53
112,0,53
113,0,53
114,0,53
119,0,53
127,0,53
0,0,54
25,0,54
30,0,54
95,0,54
104,0,54
106,0,54
107,0,54
108,0,54
109,0,54
111,0,54
112,0,54
113,0,54
114,0,54
119,0,54
127,0,54
0,0,55
30,0,55
64,0,55
95,0,55
103,0,55
104,0,55
105,0,55
106,0,55
107,0,55
108,0,55
109,0,55
110,0,55
111,0,55
112,0,55
113,0,55
114,0,55
119,0,55
127,0,55
0,0,56
30,0,56
64,0,56
103,0,56
104,0,56
106,0,56
107,0,56
108,0,56
109,0,56
110,0,56
111,0,56
112,0,56
113,0,56
114,0,56
119,0,56
127,0,56
0,0,57
30,0,57
64,0,57
95,0,57
103,0,57
104,0,57
105,0,57
106,0,57
107,0,57
108,0,57
109,0,57
110,0,57
111,0,57
112,0,57
113,0,57
114,0,57
127,0,57
0,0,58
12,0,58
30,0,58
64,0,58
95,0,58
105,0,58
106,0,58
107,0,58
108,0,58
109,0,58
112,0,58
127,0,58
0,0,59
30,0,59
64,0,59
95,0,59
106,0,59
107,0,59
119,0,59
127,0,59
0,0,60
7,0,60
30,0,60
59,0,60
60,0,60
61,0,60
62,0,60
63,0,60
65,0,60
66,0,60
67,0,60
68,0,60
69,0,60
95,0,60
119,0,60
127,0,60
0,0,61
7,0,61
16,0,61
22,0,61
35,0,61
39,0,61
41,0,61
45,0,61
47,0,61
49,0,61
51,0,61
53,0,61
64,0,61
119,0,61
127,0,61
0,0,62
35,0,62
64,0,62
119,0,62
127,0,62
0,0,63
7,0,63
35,0,63
41,0,63
45,0,63
53,0,63
64,0,63
95,0,63
119,0,63
127,0,63
0,0,64
7,0,64
64,0,64
95,0,64
106,0,64
119,0,64
127,0,64
0,0,65
7,0,65
8,0,65
9,0,65
11,0,65
12,0,65
13,0,65
14,0,65
15,0,65
16,0,65
22,0,65
23,0,65
24,0,65
25,0,65
26,0,65
27,0,65
41,0,65
43,0,65
45,0,65
53,0,65
64,0,65
83,0,65
84,0,65
85,0,65
95,0,65
119,0,65
127,0,65
0,0,66
83,0,66
84,0,66
85,0,66
95,0,66
97,0,66
119,0,66
127,0,66
0,0,67
33,0,67
34,0,67
35,0,67
53,0,67
83,0,67
84,0,67
85,0,67
95,0,67
119,0,67
127,0,67
0,0,68
33,0,68
35,0,68
83,0,68
84,0,68
85,0,68
95,0,68
108,0,68
119,0,68
127,0,68
0,0,69
33,0,69
35,0,69
53,0,69
95,0,69
119,0,69
127,0,69
0,0,70
95,0,70
119,0,70
127,0,70
0,0,71
53,0,71
95,0,71
119,0,71
127,0,71
0,0,72
95,0,72
96,0,72
97,0,72
98,0,72
99,0,72
101,0,72
102,0,72
103,0,72
104,0,72
105,0,72
106,0,72
107,0,72
108,0,72
109,0,72
110,0,72
112,0,72
113,0,72
114,0,72
115,0,72
116,0,72
117,0,72
118,0,72
119,0,72
127,0,72
0,0,73
1,0,73
2,0,73
3,0,73
4,0,73
5,0,73
6,0,73
7,0,73
8,0,73
9,0,73
10,0,73
11,0,73
12,0,73
13,0,73
14,0,73
15,0,73
16,0,73
17,0,73
18,0,73
19,0,73
20,0,73
51,0,73
55,0,73
127,0,73
0,0,74
58,0,74
59,0,74
60,0,74
62,0,74
63,0,74
69,0,74
70,0,74
71,0,74
72,0,74
127,0,74
0,0,75
127,0,75
0,0,76
127,0,76
0,0,77
51,0,77
55,0,77
127,0,77
0,0,78
127,0,78
0,0,79
127,0,79
0,0,80
127,0,80
0,0,81
91,0,81
97,0,81
100,0,81
101,0,81
102,0,81
103,0,81
104,0,81
105,0,81
127,0,81
0,0,82
11,0,82
12,0,82
13,0,82
14,0,82
15,0,82
16,0,82
17,0,82
91,0,82
100,0,82
127,0,82
0,0,83
17,0,83
91,0,83
100,0,83
127,0,83
0,0,84
17,0,84
41,0,84
47,0,84
91,0,84
100,0,84
105,0,84
127,0,84
0,0,85
17,0,85
29,0,85
35,0,85
37,0,85
51,0,85
52,0,85
53,0,85
54,0,85
55,0,85
72,0,85
73,0,85
91,0,85
100,0,85
101,0,85
102,0,85
103,0,85
104,0,85
105,0,85
108,0,85
127,0,85
0,0,86
17,0,86
41,0,86
47,0,86
72,0,86
73,0,86
91,0,86
127,0,86
0,0,87
11,0,87
17,0,87
72,0,87
91,0,87
127,0,87
0,0,88
17,0,88
18,0,88
20,0,88
22,0,88
23,0,88
24,0,88
29,0,88
69,0,88
70,0,88
71,0,88
72,0,88
91,0,88
127,0,88
0,0,89
81,0,89
83,0,89
127,0,89
0,0,90
7,0,90
8,0,90
91,0,90
127,0,90
0,0,91
7,0,91
9,0,91
127,0,91
0,0,92
7,0,92
8,0,92
9,0,92
91,0,92
109,0,92
110,0,92
111,0,92
112,0,92
113,0,92
114,0,92
127,0,92
0,0,93
109,0,93
110,0,93
113,0,93
114,0,93
127,0,93
0,0,94
91,0,94
109,0,94
110,0,94
113,0,94
114,0,94
127,0,94
0,0,95
85,0,95
109,0,95
110,0,95
111,0,95
112,0,95
113,0,95
114,0,95
127,0,95
0,0,96
91,0,96
99,0,96
101,0,96
111,0,96
112,0,96
127,0,96
0,0,97
18,0,97
111,0,97
112,0,97
127,0,97
0,0,98
18,0,98
85,0,98
91,0,98
93,0,98
111,0,98
112,0,98
127,0,98
0,0,99
7,0,99
8,0,99
10,0,99
11,0,99
12,0,99
13,0,99
14,0,99
15,0,99
17,0,99
18,0,99
19,0,99
99,0,99
101,0,99
111,0,99
112,0,99
127,0,99
0,0,100
18,0,100
111,0,100
112,0,100
127,0,100
0,0,101
5,0,101
18,0,101
49,0,101
50,0,101
51,0,101
52,0,101
53,0,101
54,0,101
55,0,101
56,0,101
96,0,101
111,0,101
112,0,101
127,0,101
0,0,102
5,0,102
49,0,102
56,0,102
127,0,102
0,0,103
5,0,103
49,0,103
56,0,103
127,0,103
0,0,104
5,0,104
25,0,104
26,0,104
29,0,104
49,0,104
56,0,104
127,0,104
0,0,105
5,0,105
25,0,105
49,0,105
50,0,105
51,0,105
52,0,105
53,0,105
54,0,105
55,0,105
56,0,105
68,0,105
69,0,105
70,0,105
71,0,105
72,0,105
73,0,105
74,0,105
127,0,105
0,0,106
5,0,106
26,0,106
29,0,106
68,0,106
69,0,106
70,0,106
71,0,106
72,0,106
73,0,106
74,0,106
127,0,106
0,0,107
5,0,107
68,0,107
69,0,107
70,0,107
71,0,107
72,0,107
73,0,107
74,0,107
78,0,107
79,0,107
80,0,107
81,0,107
82,0,107
83,0,107
84,0,107
127,0,107
0,0,108
5,0,108
78,0,108
84,0,108
127,0,108
0,0,109
5,0,109
78,0,109
84,0,109
127,0,109
0,0,110
5,0,110
49,0,110
50,0,110
51,0,110
52,0,110
53,0,110
54,0,110
55,0,110
56,0,110
78,0,110
84,0,110
127,0,110
0,0,111
5,0,111
49,0,111
56,0,111
78,0,111
84,0,111
127,0,111
0,0,112
5,0,112
49,0,112
56,0,112
78,0,112
84,0,112
102,0,112
103,0,112
104,0,112
105,0,112
106,0,112
107,0,112
108,0,112
109,0,112
110,0,112
111,0,112
112,0,112
113,0,112
114,0,112
115,0,112
116,0,112
117,0,112
127,0,112
0,0,113
5,0,113
27,0,113
28,0,113
30,0,113
49,0,113
56,0,113
78,0,113
84,0,113
102,0,113
117,0,113
127,0,113
0,0,114
5,0,114
27,0,114
29,0,114
30,0,114
49,0,114
56,0,114
78,0,114
84,0,114
102,0,114
117,0,114
127,0,114
0,0,115
5,0,115
27,0,115
28,0,115
29,0,115
30,0,115
49,0,115
50,0,115
51,0,115
52,0,115
53,0,115
54,0,115
55,0,115
56,0,115
72,0,115
73,0,115
74,0,115
75,0,115
76,0,115
77,0,115
78,0,115
84,0,115
102,0,115
116,0,115
117,0,115
127,0,115
0,0,116
5,0,116
72,0,116
84,0,116
102,0,116
117,0,116
127,0,116
0,0,117
5,0,117
6,0,117
7,0,117
8,0,117
9,0,117
10,0,117
11,0,117
13,0,117
14,0,117
15,0,117
16,0,117
18,0,117
19,0,117
20,0,117
72,0,117
84,0,117
102,0,117
103,0,117
104,0,117
105,0,117
106,0,117
107,0,117
108,0,117
109,0,117
110,0,117
111,0,117
112,0,117
113,0,117
114,0,117
115,0,117
116,0,117
117,0,117
127,0,117
0,0,118
11,0,118
13,0,118
72,0,118
79,0,118
84,0,118
127,0,118
0,0,119
11,0,119
13,0,119
72,0,119
84,0,119
127,0,119
0,0,120
72,0,120
74,0,120
80,0,120
84,0,120
127,0,120
0,0,121
72,0,121
73,0,121
74,0,121
75,0,121
76,0,121
77,0,121
78,0,121
79,0,121
80,0,121
81,0,121
82,0,121
83,0,121
84,0,121
127,0,121
0,0,122
44,0,122
45,0,122
46,0,122
47,0,122
48,0,122
49,0,122
50,0,122
51,0,122
52,0,122
53,0,122
54,0,122
55,0,122
56,0,122
57,0,122
58,0,122
59,0,122
60,0,122
61,0,122
127,0,122
0,0,123
44,0,123
61,0,123
127,0,123
0,0,124
44,0,124
61,0,124
127,0,124
0,0,125
44,0,125
61,0,125
127,0,125
0,0,126
44,0,126
61,0,126
62,0,126
127,0,126
0,0,127
1,0,127
2,0,127
3,0,127
4,0,127
5,0,127
6,0,127
7,0,127
8,0,127
9,0,127
10,0,127
11,0,127
12,0,127
13,0,127
14,0,127
15,0,127
16,0,127
17,0,127
18,0,127
19,0,127
20,0,127
21,0,127
22,0,127
23,0,127
24,0,127
25,0,127
26,0,127
27,0,127
28,0,127
29,0,127
30,0,127
31,0,127
32,0,127
33,0,127
34,0,127
35,0,127
36,0,127
37,0,127
38,0,127
39,0,127
40,0,127
41,0,127
42,0,127
43,0,127
44,0,127
45,0,127
60,0,127
61,0,127
62,0,127
63,0,127
64,0,127
65,0,127
66,0,127
67,0,127
68,0,127
69,0,127
70,0,127
71,0,127
72,0,127
73,0,127
74,0,127
75,0,127
76,0,127
77,0,127
78,0,127
79,0,127
80,0,127
81,0,127
82,0,127
83,0,127
84,0,127
85,0,127
86,0,127
87,0,127
88,0,127
89,0,127
90,0,127
91,0,127
92,0,127
93,0,127
94,0,127
95,0,127
96,0,127
97,0,127
98,0,127
99,0,127
100,0,127
101,0,127
102,0,127
103,0,127
104,0,127
105,0,127
106,0,127
107,0,127
108,0,127
109,0,127
110,0,127
111,0,127
112,0,127
113,0,127
114,0,127
115,0,127
116,0,127
117,0,127
118,0,127
119,0,127
120,0,127
121,0,127
122,0,127
123,0,127
124,0,127
125,0,127
126,0,127
127,0,127
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
12,1,0
13,1,0
14,1,0
15,1,0
16,1,0
17,1,0
18,1,0
19,1,0
20,1,0
21,1,0
22,1,0
23,1,0
24,1,0
25,1,0
26,1,0
27,1,0
28,1,0
29,1,0
30,1,0
31,1,0
32,1,0
33,1,0
34,1,0
35,1,0
36,1,0
37,1,0
38,1,0
39,1,0
40,1,0
41,1,0
42,1,0
43,1,0
44,1,0
45,1,0
46,1,0
47,1,0
48,1,0
49,1,0
50,1,0
51,1,0
52,1,0
53,1,0
54,1,0
55,1,0
56,1,0
57,1,0
58,1,0
59,1,0
60,1,0
61,1,0
62,1,0
63,1,0
64,1,0
65,1,0
66,1,0
67,1,0
68,1,0
69,1,0
70,1,0
71,1,0
72,1,0
73,1,0
74,1,0
75,1,0
76,1,0
77,1,0
78,1,0
79,1,0
80,1,0
81,1,0
82,1,0
83,1,0
84,1,0
85,1,0
86,1,0
87,1,0
88,1,0
89,1,0
90,1,0
91,1,0
92,1,0
93,1,0
94,1,0
95,1,0
96,1,0
97,1,0
98,1,0
99,1,0
100,1,0
101,1,0
102,1,0
103,1,0
104,1,0
105,1,0
106,1,0
107,1,0
108,1,0
109,1,0
110,1,0
111,1,0
112,1,0
113,1,0
114,1,0
115,1,0
116,1,0
117,1,0
118,1,0
119,1,0
120,1,0
121,1,0
122,1,0
123,1,0
124,1,0
125,1,0
126,1,0
127,1,0
0,1,1
40,1,1
72,1,1
127,1,1
0,1,2
40,1,2
72,1,2
127,1,2
0,1,3
40,1,3
72,1,3
127,1,3
0,1,4
40,1,4
72,1,4
127,1,4
0,1,5
40,1,5
64,1,5
72,1,5
90,1,5
91,1,5
92,1,5
127,1,5
0,1,6
8,1,6
9,1,6
10,1,6
11,1,6
12,1,6
40,1,6
47,1,6
50,1,6
64,1,6
72,1,6
77,1,6
78,1,6
79,1,6
80,1,6
127,1,6
0,1,7
12,1,7
56,1,7
58,1,7
64,1,7
72,1,7
78,1,7
79,1,7
80,1,7
92,1,7
101,1,7
127,1,7
0,1,8
12,1,8
72,1,8
77,1,8
78,1,8
79,1,8
80,1,8
127,1,8
0,1,9
12,1,9
64,1,9
72,1,9
115,1,9
116,1,9
117,1,9
118,1,9
127,1,9
0,1,10
12,1,10
48,1,10
72,1,10
109,1,10
110,1,10
112,1,10
114,1,10
116,1,10
117,1,10
118,1,10
127,1,10
0,1,11
4,1,11
5,1,11
6,1,11
7,1,11
12,1,11
40,1,11
64,1,11
72,1,11
92,1,11
101,1,11
115,1,11
116,1,11
117,1,11
118,1,11
127,1,11
0,1,12
4,1,12
7,1,12
12,1,12
40,1,12
72,1,12
101,1,12
117,1,12
127,1,12
0,1,13
4,1,13
5,1,13
6,1,13
7,1,13
12,1,13
40,1,13
48,1,13
72,1,13
101,1,13
117,1,13
127,1,13
0,1,14
12,1,14
40,1,14
57,1,14
72,1,14
99,1,14
100,1,14
101,1,14
117,1,14
127,1,14
0,1,15
12,1,15
40,1,15
64,1,15
72,1,15
117,1,15
127,1,15
0,1,16
12,1,16
48,1,16
72,1,16
91,1,16
117,1,16
127,1,16
0,1,17
12,1,17
64,1,17
72,1,17
90,1,17
91,1,17
92,1,17
117,1,17
127,1,17
0,1,18
1,1,18
2,1,18
3,1,18
4,1,18
5,1,18
6,1,18
12,1,18
72,1,18
77,1,18
78,1,18
79,1,18
80,1,18
90,1,18
91,1,18
117,1,18
127,1,18
0,1,19
12,1,19
48,1,19
56,1,19
58,1,19
60,1,19
62,1,19
64,1,19
72,1,19
78,1,19
79,1,19
80,1,19
91,1,19
117,1,19
118,1,19
119,1,19
127,1,19
0,1,20
12,1,20
44,1,20
45,1,20
46,1,20
77,1,20
78,1,20
79,1,20
80,1,20
109,1,20
110,1,20
111,1,20
112,1,20
113,1,20
114,1,20
115,1,20
116,1,20
117,1,20
127,1,20
0,1,21
12,1,21
103,1,21
115,1,21
116,1,21
127,1,21
0,1,22
12,1,22
102,1,22
103,1,22
127,1,22
0,1,23
12,1,23
127,1,23
0,1,24
127,1,24
0,1,25
127,1,25
0,1,26
127,1,26
0,1,27
72,1,27
127,1,27
0,1,28
7,1,28
8,1,28
18,1,28
19,1,28
20,1,28
22,1,28
23,1,28
24,1,28
25,1,28
27,1,28
28,1,28
29,1,28
30,1,28
71,1,28
72,1,28
73,1,28
74,1,28
127,1,28
0,1,29
7,1,29
30,1,29
44,1,29
45,1,29
46,1,29
47,1,29
48,1,29
49,1,29
50,1,29
51,1,29
52,1,29
53,1,29
54,1,29
55,1,29
56,1,29
57,1,29
58,1,29
59,1,29
60,1,29
61,1,29
62,1,29
63,1,29
64,1,29
65,1,29
96,1,29
103,1,29
104,1,29
105,1,29
106,1,29
107,1,29
108,1,29
109,1,29
110,1,29
111,1,29
112,1,29
113,1,29
114,1,29
115,1,29
116,1,29
117,1,29
118,1,29
119,1,29
120,1,29
127,1,29
0,1,30
7,1,30
30,1,30
44,1,30
45,1,30
46,1,30
47,1,30
48,1,30
49,1,30
50,1,30
51,1,30
52,1,30
53,1,30
54,1,30
55,1,30
56,1,30
57,1,30
58,1,30
59,1,30
60,1,30
61,1,30
62,1,30
63,1,30
64,1,30
65,1,30
96,1,30
103,1,30
120,1,30
127,1,30
0,1,31
7,1,31
30,1,31
96,1,31
103,1,31
120,1,31
127,1,31
0,1,32
7,1,32
21,1,32
30,1,32
96,1,32
103,1,32
120,1,32
127,1,32
0,1,33
7,1,33
26,1,33
30,1,33
72,1,33
73,1,33
74,1,33
75,1,33
77,1,33
79,1,33
80,1,33
82,1,33
85,1,33
86,1,33
87,1,33
88,1,33
89,1,33
96,1,33
103,1,33
120,1,33
127,1,33
0,1,34
7,1,34
96,1,34
103,1,34
104,1,34
107,1,34
108,1,34
111,1,34
112,1,34
115,1,34
116,1,34
119,1,34
120,1,34
121,1,34
127,1,34
0,1,35
7,1,35
30,1,35
96,1,35
103,1,35
127,1,35
0,1,36
7,1,36
64,1,36
65,1,36
66,1,36
96,1,36
103,1,36
127,1,36
0,1,37
7,1,37
64,1,37
66,1,37
74,1,37
75,1,37
76,1,37
96,1,37
127,1,37
0,1,38
7,1,38
30,1,38
64,1,38
66,1,38
96,1,38
127,1,38
0,1,39
7,1,39
11,1,39
30,1,39
83,1,39
84,1,39
85,1,39
96,1,39
127,1,39
0,1,40
7,1,40
11,1,40
15,1,40
16,1,40
17,1,40
19,1,40
20,1,40
30,1,40
48,1,40
49,1,40
50,1,40
51,1,40
52,1,40
53,1,40
54,1,40
